instant,dteday_by_hour,season_by_hour,yr_by_hour,mnth_by_hour,hr,holiday_by_hour,weekday_by_hour,workingday_by_hour,weathersit_by_hour,temp_by_hour,atemp_by_hour,hum_by_hour,windspeed_by_hour,casual_by_hour,registered_by_hour,cnt_by_hour,dteday_by_day,season_by_day,yr_by_day,mnth_by_day,holiday_by_day,weekday_by_day,workingday_by_day,weathersit_by_day,temp_by_day,atemp_by_day,hum_by_day,windspeed_by_day,casual_by_day,registered_by_day,cnt_by_day
11933,,1,1,5,9,0,4,1,1,22.14,25.759999999999998,52.0,27.999299999999998,57,289,346,,,,,,,,,,,,,,,
11934,,1,1,5,10,0,4,1,1,22.96,26.515,52.0,16.997899999999998,43,162,205,,,,,,,,,,,,,,,
11935,,1,1,5,11,0,4,1,1,23.779999999999998,27.275,49.0,15.001299999999999,77,202,279,,,,,,,,,,,,,,,
11936,,1,1,5,12,0,4,1,1,24.599999999999998,31.06,43.0,12.998000000000001,72,276,348,,,,,,,,,,,,,,,
11937,,1,1,5,13,0,4,1,1,25.419999999999998,31.06,41.0,12.998000000000001,86,241,327,,,,,,,,,,,,,,,
11938,,1,1,5,14,0,4,1,1,26.240000000000002,31.06,38.0,12.998000000000001,68,202,270,,,,,,,,,,,,,,,
11939,,1,1,5,15,0,4,1,1,26.240000000000002,31.06,36.0,16.997899999999998,83,233,316,,,,,,,,,,,,,,,
11940,,1,1,5,16,0,4,1,1,27.060000000000002,31.06,31.0,12.998000000000001,86,344,430,,,,,,,,,,,,,,,
11941,,1,1,5,17,0,4,1,1,27.060000000000002,31.06,31.0,8.9981,133,719,852,,,,,,,,,,,,,,,
11942,,1,1,5,18,0,4,1,1,27.060000000000002,31.06,27.0,11.0014,134,734,868,,,,,,,,,,,,,,,
11943,,1,1,5,19,0,4,1,1,26.240000000000002,31.06,31.0,12.998000000000001,86,451,537,,,,,,,,,,,,,,,
11944,,1,1,5,20,0,4,1,1,24.599999999999998,31.06,40.0,12.998000000000001,83,363,446,,,,,,,,,,,,,,,
11945,,1,1,5,21,0,4,1,1,23.779999999999998,27.275,40.0,7.0015,45,254,299,,,,,,,,,,,,,,,
11946,,1,1,5,22,0,4,1,1,22.96,26.515,43.0,6.0032,42,209,251,,,,,,,,,,,,,,,
11947,,1,1,5,23,0,4,1,1,22.14,25.759999999999998,49.0,8.9981,29,137,166,,,,,,,,,,,,,,,
11948,,1,1,5,0,0,5,1,1,21.32,25.0,59.0,7.0015,13,57,70,,,,,,,,,,,,,,,
11949,,1,1,5,1,0,5,1,1,20.5,24.240000000000002,59.0,6.0032,16,33,49,,,,,,,,,,,,,,,
11950,,1,1,5,2,0,5,1,1,19.68,23.485,67.0,8.9981,12,9,21,,,,,,,,,,,,,,,
11951,,1,1,5,3,0,5,1,1,18.86,22.725,72.0,6.0032,6,8,14,,,,,,,,,,,,,,,
11952,,1,1,5,4,0,5,1,1,18.86,22.725,77.0,11.0014,0,11,11,,,,,,,,,,,,,,,
11953,,1,1,5,5,0,5,1,1,18.86,22.725,77.0,7.0015,1,33,34,,,,,,,,,,,,,,,
11954,,1,1,5,6,0,5,1,1,18.04,21.97,77.0,8.9981,14,168,182,,,,,,,,,,,,,,,
11955,,1,1,5,7,0,5,1,1,18.86,22.725,82.0,7.0015,40,475,515,,,,,,,,,,,,,,,
11956,,1,1,5,8,0,5,1,1,21.32,25.0,59.0,8.9981,49,696,745,,,,,,,,,,,,,,,
11957,,1,1,5,9,0,5,1,1,22.96,26.515,56.00000000000001,7.0015,57,304,361,,,,,,,,,,,,,,,
11958,,1,1,5,10,0,5,1,1,24.599999999999998,31.06,46.0,8.9981,74,181,255,,,,,,,,,,,,,,,
11959,,1,1,5,11,0,5,1,1,25.419999999999998,31.06,43.0,0.0,109,225,334,,,,,,,,,,,,,,,
11960,,1,1,5,12,0,5,1,1,25.419999999999998,31.06,41.0,12.998000000000001,108,252,360,,,,,,,,,,,,,,,
11961,,1,1,5,13,0,5,1,1,26.240000000000002,31.06,36.0,11.0014,98,297,395,,,,,,,,,,,,,,,
11962,,1,1,5,14,0,5,1,1,27.060000000000002,31.06,34.0,8.9981,108,242,350,,,,,,,,,,,,,,,
11963,,1,1,5,15,0,5,1,1,27.060000000000002,31.06,36.0,12.998000000000001,131,260,391,,,,,,,,,,,,,,,
11964,,1,1,5,16,0,5,1,1,27.060000000000002,31.06,34.0,16.997899999999998,151,417,568,,,,,,,,,,,,,,,
11965,,1,1,5,17,0,5,1,1,27.060000000000002,31.06,34.0,8.9981,124,688,812,,,,,,,,,,,,,,,
11966,,1,1,5,18,0,5,1,1,26.240000000000002,31.06,38.0,15.001299999999999,99,570,669,,,,,,,,,,,,,,,
11967,,1,1,5,19,0,5,1,1,25.419999999999998,31.06,41.0,12.998000000000001,91,392,483,,,,,,,,,,,,,,,
11968,,1,1,5,20,0,5,1,1,25.419999999999998,31.06,41.0,11.0014,73,264,337,,,,,,,,,,,,,,,
11969,,1,1,5,21,0,5,1,1,24.599999999999998,31.06,40.0,0.0,49,209,258,,,,,,,,,,,,,,,
11970,,1,1,5,22,0,5,1,1,22.96,26.515,52.0,22.0028,57,194,251,,,,,,,,,,,,,,,
11971,,1,1,5,23,0,5,1,1,21.32,25.0,55.00000000000001,0.0,41,133,174,,,,,,,,,,,,,,,
11972,,1,1,5,0,0,6,0,1,21.32,25.0,48.0,7.0015,30,118,148,,,,,,,,,,,,,,,
11973,,1,1,5,1,0,6,0,1,20.5,24.240000000000002,48.0,0.0,20,84,104,,,,,,,,,,,,,,,
11974,,1,1,5,2,0,6,0,1,20.5,24.240000000000002,51.0,7.0015,13,56,69,,,,,,,,,,,,,,,
11975,,1,1,5,3,0,6,0,1,20.5,24.240000000000002,48.0,7.0015,10,23,33,,,,,,,,,,,,,,,
11976,,1,1,5,4,0,6,0,1,19.68,23.485,59.0,6.0032,6,8,14,,,,,,,,,,,,,,,
11977,,1,1,5,5,0,6,0,1,18.86,22.725,67.0,0.0,1,11,12,,,,,,,,,,,,,,,
11978,,1,1,5,6,0,6,0,1,18.04,21.97,72.0,6.0032,12,38,50,,,,,,,,,,,,,,,
11979,,1,1,5,7,0,6,0,1,18.86,22.725,67.0,7.0015,28,67,95,,,,,,,,,,,,,,,
11980,,1,1,5,8,0,6,0,1,21.32,25.0,52.0,11.0014,33,162,195,,,,,,,,,,,,,,,
11981,,1,1,5,9,0,6,0,1,22.96,26.515,43.0,11.0014,79,213,292,,,,,,,,,,,,,,,
11982,,1,1,5,10,0,6,0,1,22.96,26.515,43.0,0.0,177,275,452,,,,,,,,,,,,,,,
11983,,1,1,5,11,0,6,0,1,25.419999999999998,31.06,38.0,6.0032,235,351,586,,,,,,,,,,,,,,,
11984,,1,1,5,12,0,6,0,1,27.060000000000002,31.06,36.0,0.0,276,366,642,,,,,,,,,,,,,,,
11985,,1,1,5,13,0,6,0,1,28.7,31.819999999999997,37.0,8.9981,332,372,704,,,,,,,,,,,,,,,
11986,,1,1,5,14,0,6,0,1,29.52,32.574999999999996,30.0,6.0032,361,369,730,,,,,,,,,,,,,,,
11987,,1,1,5,15,0,6,0,1,29.52,32.574999999999996,30.0,7.0015,356,316,672,,,,,,,,,,,,,,,
11988,,1,1,5,16,0,6,0,1,30.34,32.574999999999996,30.0,7.0015,331,311,642,,,,,,,,,,,,,,,
11989,,1,1,5,17,0,6,0,1,30.34,32.574999999999996,30.0,6.0032,279,347,626,,,,,,,,,,,,,,,
11990,,1,1,5,18,0,6,0,1,30.34,32.574999999999996,33.0,6.0032,254,391,645,,,,,,,,,,,,,,,
11991,,1,1,5,19,0,6,0,1,28.7,31.819999999999997,39.0,8.9981,203,229,432,,,,,,,,,,,,,,,
11992,,1,1,5,20,0,6,0,1,27.880000000000003,31.819999999999997,41.0,6.0032,118,197,315,,,,,,,,,,,,,,,
11993,,1,1,5,21,0,6,0,1,26.240000000000002,31.06,50.0,0.0,81,178,259,,,,,,,,,,,,,,,
11994,,1,1,5,22,0,6,0,1,26.240000000000002,31.06,47.0,0.0,104,234,338,,,,,,,,,,,,,,,
11995,,1,1,5,23,0,6,0,1,24.599999999999998,31.06,56.00000000000001,11.0014,71,168,239,,,,,,,,,,,,,,,
11996,,1,1,5,0,0,0,0,1,23.779999999999998,27.275,53.0,7.0015,42,128,170,,,,,,,,,,,,,,,
11997,,1,1,5,1,0,0,0,1,22.96,26.515,52.0,0.0,28,102,130,,,,,,,,,,,,,,,
11998,,1,1,5,2,0,0,0,1,22.96,26.515,52.0,0.0,36,62,98,,,,,,,,,,,,,,,
11999,,1,1,5,3,0,0,0,1,22.14,25.759999999999998,56.00000000000001,6.0032,26,40,66,,,,,,,,,,,,,,,
12000,,1,1,5,4,0,0,0,1,21.32,25.0,68.0,6.0032,2,14,16,,,,,,,,,,,,,,,
12001,,1,1,5,5,0,0,0,1,20.5,24.240000000000002,72.0,7.0015,1,7,8,,,,,,,,,,,,,,,
12002,,1,1,5,6,0,0,0,1,20.5,24.240000000000002,63.0,8.9981,4,21,25,,,,,,,,,,,,,,,
12003,,1,1,5,7,0,0,0,1,21.32,25.0,68.0,12.998000000000001,35,55,90,,,,,,,,,,,,,,,
12004,,1,1,5,8,0,0,0,1,22.96,26.515,56.00000000000001,11.0014,51,120,171,,,,,,,,,,,,,,,
12005,,1,1,5,9,0,0,0,1,25.419999999999998,31.06,32.0,16.997899999999998,129,184,313,,,,,,,,,,,,,,,
12006,,1,1,5,10,0,0,0,1,27.060000000000002,31.06,34.0,19.999499999999998,174,258,432,,,,,,,,,,,,,,,
12007,,1,1,5,11,0,0,0,1,27.060000000000002,31.06,36.0,22.0028,258,323,581,,,,,,,,,,,,,,,
12008,,1,1,5,12,0,0,0,1,27.880000000000003,31.819999999999997,36.0,22.0028,247,390,637,,,,,,,,,,,,,,,
12009,,1,1,5,13,0,0,0,1,28.7,31.819999999999997,37.0,19.0012,244,363,607,,,,,,,,,,,,,,,
12010,,1,1,5,14,0,0,0,1,29.52,32.574999999999996,39.0,26.0027,236,307,543,,,,,,,,,,,,,,,
12011,,1,1,5,15,0,0,0,2,28.7,31.819999999999997,39.0,27.999299999999998,246,256,502,,,,,,,,,,,,,,,
12012,,1,1,5,16,0,0,0,1,29.52,32.574999999999996,42.0,23.9994,238,339,577,,,,,,,,,,,,,,,
12013,,1,1,5,17,0,0,0,1,29.52,32.574999999999996,45.0,22.0028,209,340,549,,,,,,,,,,,,,,,
12014,,1,1,5,18,0,0,0,1,28.7,32.574999999999996,51.0,22.0028,146,328,474,,,,,,,,,,,,,,,
12015,,1,1,5,19,0,0,0,1,27.060000000000002,31.06,61.0,27.999299999999998,142,260,402,,,,,,,,,,,,,,,
12016,,1,1,5,20,0,0,0,1,27.060000000000002,31.06,61.0,27.999299999999998,83,191,274,,,,,,,,,,,,,,,
12017,,1,1,5,21,0,0,0,1,26.240000000000002,30.305,69.0,26.0027,51,182,233,,,,,,,,,,,,,,,
12018,,1,1,5,22,0,0,0,1,25.419999999999998,29.544999999999998,73.0,22.0028,44,101,145,,,,,,,,,,,,,,,
12019,,1,1,5,23,0,0,0,3,24.599999999999998,28.79,78.0,23.9994,32,54,86,,,,,,,,,,,,,,,
12020,,1,1,5,0,0,1,1,3,23.779999999999998,27.275,88.0,19.999499999999998,12,28,40,,,,,,,,,,,,,,,
12021,,1,1,5,1,0,1,1,3,23.779999999999998,27.275,88.0,23.9994,4,11,15,,,,,,,,,,,,,,,
12022,,1,1,5,2,0,1,1,3,22.96,26.515,94.0,16.997899999999998,2,9,11,,,,,,,,,,,,,,,
12023,,1,1,5,3,0,1,1,2,22.96,26.515,88.0,19.999499999999998,0,2,2,,,,,,,,,,,,,,,
12024,,1,1,5,4,0,1,1,3,22.96,26.515,88.0,19.999499999999998,2,5,7,,,,,,,,,,,,,,,
12025,,1,1,5,5,0,1,1,3,22.96,26.515,88.0,19.999499999999998,1,14,15,,,,,,,,,,,,,,,
12026,,1,1,5,6,0,1,1,3,22.96,26.515,88.0,19.999499999999998,3,76,79,,,,,,,,,,,,,,,
12027,,1,1,5,7,0,1,1,3,22.96,26.515,88.0,19.999499999999998,7,146,153,,,,,,,,,,,,,,,
12028,,1,1,5,8,0,1,1,3,22.96,26.515,88.0,16.997899999999998,12,258,270,,,,,,,,,,,,,,,
12029,,1,1,5,9,0,1,1,3,22.96,26.515,88.0,15.001299999999999,14,172,186,,,,,,,,,,,,,,,
12030,,1,1,5,10,0,1,1,3,23.779999999999998,27.275,88.0,19.0012,28,71,99,,,,,,,,,,,,,,,
12031,,1,1,5,11,0,1,1,2,24.599999999999998,28.03,83.0,11.0014,24,82,106,,,,,,,,,,,,,,,
12032,,1,1,5,12,0,1,1,2,24.599999999999998,28.03,83.0,16.997899999999998,46,124,170,,,,,,,,,,,,,,,
12033,,1,1,5,13,0,1,1,3,24.599999999999998,28.03,83.0,16.997899999999998,49,135,184,,,,,,,,,,,,,,,
12034,,1,1,5,14,0,1,1,3,24.599999999999998,28.03,83.0,12.998000000000001,45,135,180,,,,,,,,,,,,,,,
12035,,1,1,5,15,0,1,1,2,26.240000000000002,30.305,73.0,12.998000000000001,67,158,225,,,,,,,,,,,,,,,
12036,,1,1,5,16,0,1,1,2,26.240000000000002,30.305,73.0,16.997899999999998,46,269,315,,,,,,,,,,,,,,,
12037,,1,1,5,17,0,1,1,2,27.060000000000002,31.06,69.0,16.997899999999998,40,468,508,,,,,,,,,,,,,,,
12038,,1,1,5,18,0,1,1,1,26.240000000000002,30.305,73.0,7.0015,52,478,530,,,,,,,,,,,,,,,
12039,,1,1,5,19,0,1,1,1,27.060000000000002,31.06,69.0,6.0032,57,391,448,,,,,,,,,,,,,,,
12040,,1,1,5,20,0,1,1,1,26.240000000000002,30.305,69.0,8.9981,44,292,336,,,,,,,,,,,,,,,
12041,,1,1,5,21,0,1,1,1,25.419999999999998,30.305,69.0,6.0032,31,210,241,,,,,,,,,,,,,,,
12042,,1,1,5,22,0,1,1,2,25.419999999999998,29.544999999999998,73.0,11.0014,26,116,142,,,,,,,,,,,,,,,
12043,,1,1,5,23,0,1,1,1,25.419999999999998,29.544999999999998,73.0,19.0012,18,79,97,,,,,,,,,,,,,,,
12044,,1,1,5,0,0,2,1,1,23.779999999999998,27.275,83.0,16.997899999999998,10,26,36,,,,,,,,,,,,,,,
12045,,1,1,5,1,0,2,1,2,23.779999999999998,27.275,83.0,8.9981,11,16,27,,,,,,,,,,,,,,,
12046,,1,1,5,2,0,2,1,2,23.779999999999998,27.275,83.0,7.0015,1,10,11,,,,,,,,,,,,,,,
12047,,1,1,5,3,0,2,1,2,23.779999999999998,27.275,83.0,7.0015,0,5,5,,,,,,,,,,,,,,,
12048,,1,1,5,4,0,2,1,2,22.96,26.515,88.0,11.0014,0,7,7,,,,,,,,,,,,,,,
12049,,1,1,5,5,0,2,1,3,22.96,26.515,88.0,12.998000000000001,0,17,17,,,,,,,,,,,,,,,
12050,,1,1,5,6,0,2,1,3,22.96,26.515,88.0,7.0015,8,129,137,,,,,,,,,,,,,,,
12051,,1,1,5,7,0,2,1,3,22.96,26.515,88.0,7.0015,9,315,324,,,,,,,,,,,,,,,
12052,,1,1,5,8,0,2,1,2,22.96,26.515,88.0,8.9981,20,570,590,,,,,,,,,,,,,,,
12053,,1,1,5,9,0,2,1,2,24.599999999999998,28.03,83.0,7.0015,46,287,333,,,,,,,,,,,,,,,
12054,,1,1,5,10,0,2,1,2,24.599999999999998,28.79,78.0,6.0032,52,148,200,,,,,,,,,,,,,,,
12055,,1,1,5,11,0,2,1,2,24.599999999999998,28.79,78.0,0.0,39,150,189,,,,,,,,,,,,,,,
12056,,1,1,5,12,0,2,1,2,25.419999999999998,29.544999999999998,78.0,7.0015,76,178,254,,,,,,,,,,,,,,,
12057,,1,1,5,13,0,2,1,2,26.240000000000002,30.305,73.0,0.0,48,195,243,,,,,,,,,,,,,,,
12058,,1,1,5,14,0,2,1,2,26.240000000000002,30.305,73.0,7.0015,73,149,222,,,,,,,,,,,,,,,
12059,,1,1,5,15,0,2,1,1,28.7,32.574999999999996,61.0,6.0032,54,191,245,,,,,,,,,,,,,,,
12060,,1,1,5,16,0,2,1,1,27.880000000000003,31.819999999999997,61.0,7.0015,70,316,386,,,,,,,,,,,,,,,
12061,,1,1,5,17,0,2,1,1,29.52,33.335,54.0,0.0,69,716,785,,,,,,,,,,,,,,,
12062,,1,1,5,18,0,2,1,1,27.880000000000003,31.819999999999997,61.0,8.9981,76,709,785,,,,,,,,,,,,,,,
12063,,1,1,5,19,0,2,1,1,27.060000000000002,31.06,69.0,15.001299999999999,44,320,364,,,,,,,,,,,,,,,
12064,,1,1,5,20,0,2,1,1,26.240000000000002,30.305,73.0,16.997899999999998,54,319,373,,,,,,,,,,,,,,,
12065,,1,1,5,21,0,2,1,1,25.419999999999998,29.544999999999998,78.0,8.9981,28,233,261,,,,,,,,,,,,,,,
12066,,1,1,5,22,0,2,1,1,25.419999999999998,29.544999999999998,73.0,6.0032,17,157,174,,,,,,,,,,,,,,,
12067,,1,1,5,23,0,2,1,1,25.419999999999998,29.544999999999998,73.0,7.0015,14,91,105,,,,,,,,,,,,,,,
12068,,1,1,5,0,0,3,1,1,25.419999999999998,29.544999999999998,78.0,8.9981,19,28,47,,,,,,,,,,,,,,,
12069,,1,1,5,1,0,3,1,1,24.599999999999998,28.03,83.0,11.0014,23,9,32,,,,,,,,,,,,,,,
12070,,1,1,5,2,0,3,1,2,24.599999999999998,28.03,83.0,11.0014,2,10,12,,,,,,,,,,,,,,,
12071,,1,1,5,3,0,3,1,1,24.599999999999998,28.79,78.0,7.0015,0,5,5,,,,,,,,,,,,,,,
12072,,1,1,5,4,0,3,1,3,23.779999999999998,27.275,83.0,12.998000000000001,0,3,3,,,,,,,,,,,,,,,
12073,,1,1,5,5,0,3,1,3,22.96,26.515,88.0,16.997899999999998,6,29,35,,,,,,,,,,,,,,,
12074,,1,1,5,6,0,3,1,1,22.96,26.515,88.0,7.0015,6,154,160,,,,,,,,,,,,,,,
12075,,1,1,5,7,0,3,1,1,23.779999999999998,27.275,83.0,0.0,16,452,468,,,,,,,,,,,,,,,
12076,,1,1,5,8,0,3,1,1,23.779999999999998,27.275,83.0,0.0,38,681,719,,,,,,,,,,,,,,,
12077,,1,1,5,9,0,3,1,2,25.419999999999998,29.544999999999998,78.0,0.0,39,258,297,,,,,,,,,,,,,,,
12078,,1,1,5,10,0,3,1,1,25.419999999999998,29.544999999999998,78.0,6.0032,52,139,191,,,,,,,,,,,,,,,
12079,,1,1,5,11,0,3,1,1,26.240000000000002,30.305,73.0,0.0,46,151,197,,,,,,,,,,,,,,,
12080,,1,1,5,12,0,3,1,2,27.060000000000002,31.06,69.0,6.0032,42,206,248,,,,,,,,,,,,,,,
12081,,1,1,5,13,0,3,1,2,27.060000000000002,31.06,74.0,11.0014,69,201,270,,,,,,,,,,,,,,,
12082,,1,1,5,14,0,3,1,1,27.880000000000003,31.819999999999997,65.0,8.9981,67,181,248,,,,,,,,,,,,,,,
12083,,1,1,5,15,0,3,1,2,28.7,32.574999999999996,61.0,0.0,65,192,257,,,,,,,,,,,,,,,
12084,,1,1,5,16,0,3,1,3,28.7,32.574999999999996,61.0,6.0032,62,216,278,,,,,,,,,,,,,,,
12085,,1,1,5,17,0,3,1,3,26.240000000000002,30.305,69.0,7.0015,45,240,285,,,,,,,,,,,,,,,
12086,,1,1,5,18,0,3,1,3,26.240000000000002,30.305,69.0,7.0015,31,296,327,,,,,,,,,,,,,,,
12087,,1,1,5,19,0,3,1,2,25.419999999999998,28.79,83.0,11.0014,40,336,376,,,,,,,,,,,,,,,
12088,,1,1,5,20,0,3,1,2,25.419999999999998,28.79,83.0,6.0032,28,267,295,,,,,,,,,,,,,,,
12089,,1,1,5,21,0,3,1,2,25.419999999999998,28.79,83.0,0.0,24,221,245,,,,,,,,,,,,,,,
12090,,1,1,5,22,0,3,1,2,25.419999999999998,28.79,83.0,11.0014,23,136,159,,,,,,,,,,,,,,,
12091,,1,1,5,23,0,3,1,1,24.599999999999998,28.03,83.0,8.9981,23,83,106,,,,,,,,,,,,,,,
12092,,1,1,5,0,0,4,1,1,24.599999999999998,28.03,83.0,6.0032,7,49,56,,,,,,,,,,,,,,,
12093,,1,1,5,1,0,4,1,1,24.599999999999998,27.275,88.0,6.0032,9,21,30,,,,,,,,,,,,,,,
12094,,1,1,5,2,0,4,1,1,24.599999999999998,27.275,88.0,0.0,1,15,16,,,,,,,,,,,,,,,
12095,,1,1,5,3,0,4,1,2,24.599999999999998,27.275,88.0,7.0015,1,3,4,,,,,,,,,,,,,,,
12096,,1,1,5,4,0,4,1,2,24.599999999999998,27.275,88.0,11.0014,0,5,5,,,,,,,,,,,,,,,
12097,,1,1,5,5,0,4,1,2,24.599999999999998,27.275,88.0,11.0014,1,29,30,,,,,,,,,,,,,,,
12098,,1,1,5,6,0,4,1,2,24.599999999999998,27.275,88.0,11.0014,10,146,156,,,,,,,,,,,,,,,
12099,,1,1,5,7,0,4,1,1,24.599999999999998,28.03,83.0,7.0015,22,393,415,,,,,,,,,,,,,,,
12100,,1,1,5,8,0,4,1,1,25.419999999999998,29.544999999999998,73.0,8.9981,33,659,692,,,,,,,,,,,,,,,
12101,,1,1,5,9,0,4,1,1,25.419999999999998,29.544999999999998,73.0,11.0014,34,267,301,,,,,,,,,,,,,,,
12102,,1,1,5,10,0,4,1,1,26.240000000000002,30.305,65.0,8.9981,47,138,185,,,,,,,,,,,,,,,
12103,,1,1,5,11,0,4,1,1,27.060000000000002,31.06,65.0,8.9981,61,160,221,,,,,,,,,,,,,,,
12104,,1,1,5,12,0,4,1,1,28.7,32.574999999999996,57.99999999999999,7.0015,76,213,289,,,,,,,,,,,,,,,
12105,,1,1,5,13,0,4,1,1,29.52,33.335,54.0,11.0014,69,233,302,,,,,,,,,,,,,,,
12106,,1,1,5,14,0,4,1,1,30.34,34.089999999999996,55.00000000000001,15.001299999999999,72,180,252,,,,,,,,,,,,,,,
12107,,1,1,5,15,0,4,1,1,30.34,34.089999999999996,55.00000000000001,16.997899999999998,69,222,291,,,,,,,,,,,,,,,
12108,,1,1,5,16,0,4,1,1,30.34,34.089999999999996,55.00000000000001,23.9994,61,329,390,,,,,,,,,,,,,,,
12109,,1,1,5,17,0,4,1,1,30.34,34.089999999999996,55.00000000000001,19.0012,120,678,798,,,,,,,,,,,,,,,
12110,,1,1,5,18,0,4,1,1,29.52,33.335,54.0,22.0028,118,634,752,,,,,,,,,,,,,,,
12111,,1,1,5,19,0,4,1,1,28.7,32.574999999999996,61.0,19.999499999999998,76,416,492,,,,,,,,,,,,,,,
12112,,1,1,5,20,0,4,1,2,27.060000000000002,31.06,69.0,19.0012,55,343,398,,,,,,,,,,,,,,,
12113,,1,1,5,21,0,4,1,3,26.240000000000002,29.544999999999998,78.0,11.0014,48,237,285,,,,,,,,,,,,,,,
12114,,1,1,5,22,0,4,1,2,26.240000000000002,29.544999999999998,78.0,7.0015,33,210,243,,,,,,,,,,,,,,,
12115,,1,1,5,23,0,4,1,2,26.240000000000002,29.544999999999998,78.0,8.9981,36,131,167,,,,,,,,,,,,,,,
12116,,1,1,5,0,0,5,1,1,25.419999999999998,28.79,83.0,8.9981,10,63,73,,,,,,,,,,,,,,,
12117,,1,1,5,1,0,5,1,1,25.419999999999998,28.79,83.0,6.0032,8,34,42,,,,,,,,,,,,,,,
12118,,1,1,5,2,0,5,1,2,25.419999999999998,28.79,83.0,0.0,7,16,23,,,,,,,,,,,,,,,
12119,,1,1,5,3,0,5,1,2,25.419999999999998,28.03,88.0,7.0015,8,6,14,,,,,,,,,,,,,,,
12120,,1,1,5,4,0,5,1,2,25.419999999999998,28.03,88.0,0.0,3,6,9,,,,,,,,,,,,,,,
12121,,1,1,5,5,0,5,1,2,25.419999999999998,28.03,88.0,6.0032,2,28,30,,,,,,,,,,,,,,,
12122,,1,1,5,6,0,5,1,2,25.419999999999998,28.03,88.0,7.0015,5,108,113,,,,,,,,,,,,,,,
12123,,1,1,5,7,0,5,1,2,25.419999999999998,28.03,88.0,11.0014,7,352,359,,,,,,,,,,,,,,,
12124,,1,1,5,8,0,5,1,2,26.240000000000002,28.79,89.0,7.0015,32,551,583,,,,,,,,,,,,,,,
12125,,1,1,5,9,0,5,1,2,26.240000000000002,28.79,89.0,8.9981,52,288,340,,,,,,,,,,,,,,,
12126,,1,1,5,10,0,5,1,1,27.880000000000003,31.819999999999997,79.0,11.0014,69,163,232,,,,,,,,,,,,,,,
12127,,1,1,5,11,0,5,1,1,27.880000000000003,31.819999999999997,79.0,8.9981,90,193,283,,,,,,,,,,,,,,,
12128,,1,1,5,12,0,5,1,1,29.52,34.089999999999996,66.0,7.0015,84,237,321,,,,,,,,,,,,,,,
12129,,1,1,5,13,0,5,1,1,30.34,34.089999999999996,62.0,8.9981,86,247,333,,,,,,,,,,,,,,,
12130,,1,1,5,14,0,5,1,1,30.34,34.089999999999996,57.99999999999999,8.9981,104,263,367,,,,,,,,,,,,,,,
12131,,1,1,5,15,0,5,1,1,31.16,35.605,62.0,12.998000000000001,106,360,466,,,,,,,,,,,,,,,
12132,,1,1,5,16,0,5,1,1,31.98,35.605,52.0,15.001299999999999,137,447,584,,,,,,,,,,,,,,,
12133,,1,1,5,17,0,5,1,1,31.16,35.605,62.0,19.0012,124,529,653,,,,,,,,,,,,,,,
12134,,1,1,5,18,0,5,1,1,31.16,35.605,62.0,12.998000000000001,131,391,522,,,,,,,,,,,,,,,
12135,,1,1,5,19,0,5,1,1,30.34,34.089999999999996,62.0,16.997899999999998,111,293,404,,,,,,,,,,,,,,,
12136,,1,1,5,20,0,5,1,1,28.7,32.574999999999996,65.0,11.0014,80,270,350,,,,,,,,,,,,,,,
12137,,1,1,5,21,0,5,1,1,28.7,32.574999999999996,65.0,8.9981,62,193,255,,,,,,,,,,,,,,,
12138,,1,1,5,22,0,5,1,1,27.060000000000002,31.06,74.0,7.0015,65,147,212,,,,,,,,,,,,,,,
12139,,1,1,5,23,0,5,1,1,27.060000000000002,30.305,78.0,15.001299999999999,34,132,166,,,,,,,,,,,,,,,
12140,,1,1,5,0,0,6,0,1,26.240000000000002,28.79,83.0,11.0014,18,98,116,,,,,,,,,,,,,,,
12141,,1,1,5,1,0,6,0,1,26.240000000000002,28.79,83.0,8.9981,18,64,82,,,,,,,,,,,,,,,
12142,,1,1,5,2,0,6,0,1,26.240000000000002,28.79,89.0,8.9981,9,55,64,,,,,,,,,,,,,,,
12143,,1,1,5,3,0,6,0,1,25.419999999999998,28.03,88.0,7.0015,9,22,31,,,,,,,,,,,,,,,
12144,,1,1,5,4,0,6,0,1,25.419999999999998,28.03,88.0,8.9981,0,2,2,,,,,,,,,,,,,,,
12145,,1,1,5,5,0,6,0,1,25.419999999999998,28.79,83.0,16.997899999999998,0,10,10,,,,,,,,,,,,,,,
12146,,1,1,5,6,0,6,0,1,25.419999999999998,28.03,88.0,12.998000000000001,6,25,31,,,,,,,,,,,,,,,
12147,,1,1,5,7,0,6,0,2,25.419999999999998,28.03,88.0,11.0014,10,44,54,,,,,,,,,,,,,,,
12148,,1,1,5,8,0,6,0,1,26.240000000000002,29.544999999999998,78.0,8.9981,38,103,141,,,,,,,,,,,,,,,
12149,,1,1,5,9,0,6,0,1,26.240000000000002,28.79,83.0,12.998000000000001,97,192,289,,,,,,,,,,,,,,,
12150,,1,1,5,10,0,6,0,1,27.880000000000003,31.819999999999997,79.0,15.001299999999999,181,256,437,,,,,,,,,,,,,,,
12151,,1,1,5,11,0,6,0,1,28.7,33.335,74.0,12.998000000000001,208,312,520,,,,,,,,,,,,,,,
12152,,1,1,5,12,0,6,0,1,30.34,34.849999999999994,66.0,15.001299999999999,236,293,529,,,,,,,,,,,,,,,
